16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019655,699,16,0,0,0,0,1026684,187,253,5731,1020513
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019655,699,32,0,0,0,0,1026684,182,790,11178,1014534
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019655,699,64,0,0,0,0,1026684,164,1676,22260,1002584
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032651,362,2,0,0,0,0,518334,60,22,44,518208
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032651,362,3,0,0,0,0,518334,100,119,475,517640
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032651,362,4,0,0,0,0,518334,109,78,714,517433
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032651,362,8,0,0,0,0,518334,53,0,88,518193
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032651,362,16,0,0,0,0,518334,140,86,2906,515202
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032651,362,32,0,0,0,0,518334,66,103,3417,514748
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032651,362,64,0,0,0,0,518334,104,1219,5117,511894
16S.B_UnionErrLen,2k,0.1-0.2,0.150838,0.020913,196,2,0,0,0,0,226158,45,9,189,225915
16S.B_UnionErrLen,2k,0.1-0.2,0.150838,0.020913,196,3,0,0,0,0,226158,45,17,280,225816
16S.B_UnionErrLen,2k,0.1-0.2,0.150838,0.020913,196,4,0,0,0,0,226158,41,13,383,225721
16S.B_UnionErrLen,2k,0.1-0.2,0.150838,0.020913,196,8,0,0,0,0,226158,50,20,772,225316
16S.B_UnionErrLen,2k,0.1-0.2,0.150838,0.020913,196,16,0,0,0,0,226158,38,60,1524,224536
16S.B_UnionErrLen,2k,0.1-0.2,0.150838,0.020913,196,32,0,0,0,0,226158,41,455,2713,222949
16S.B_UnionErrLen,2k,0.1-0.2,0.150838,0.020913,196,64,0,0,0,0,226158,44,586,5750,219778
16S.B_UnionErrLen,2k,0.1-0.2,0.175306,0.039772,304,2,0,0,0,0,297556,61,52,212,297231
16S.B_UnionErrLen,2k,0.1-0.2,0.175306,0.039772,304,3,0,0,0,0,297556,37,11,154,297354
16S.B_UnionErrLen,2k,0.1-0.2,0.175306,0.039772,304,4,0,0,0,0,297556,74,29,631,296822
16S.B_UnionErrLen,2k,0.1-0.2,0.175306,0.039772,304,8,0,0,0,0,297556,5,12,252,297287
16S.B_UnionErrLen,2k,0.1-0.2,0.175306,0.039772,304,16,0,0,0,0,297556,76,29,2611,294840
16S.B_UnionErrLen,2k,0.1-0.2,0.175306,0.039772,304,32,0,0,0,0,297556,74,316,4964,292202
16S.B_UnionErrLen,2k,0.1-0.2,0.175306,0.039772,304,64,0,0,0,0,297556,21,65,2047,295423
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019631,698,2,0,0,0,0,1025196,81,25,151,1024939
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019631,698,3,0,0,0,0,1025196,69,22,143,1024962
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019631,698,4,0,0,0,0,1025196,179,156,1340,1023521
